timestamp,open,high,low,close,volume
2022-06-01,45.78,46.12,39.51,40.11,4778696.94
2022-06-02,40.11,41.65,38.13,40.85,5153870.27
2022-06-03,40.86,41.54,37.63,38.28,4437324.64
2022-06-04,38.28,39.5,35.71,39.0,3736176.79
2022-06-05,39.02,40.22,37.85,38.52,3618511.38
2022-06-06,38.53,44.87,38.33,42.39,6823258.3
2022-06-07,42.39,42.8,37.12,39.31,7677286.83
2022-06-08,39.32,40.96,38.28,38.83,3988154.3
2022-06-09,38.83,41.97,38.44,39.96,4587327.75
2022-06-10,39.96,40.9,36.8,37.17,4364643.34
2022-06-11,37.17,37.93,33.17,33.93,4638154.317
2022-06-12,33.94,34.5,30.56,30.61,6810748.104
2022-06-13,30.6,31.11,26.05,28.6,13336972.466
2022-06-14,28.59,32.32,25.86,29.59,11437619.27
2022-06-15,29.59,34.86,26.79,34.76,12673444.09
2022-06-16,34.75,36.0,29.52,30.12,10418712.66
2022-06-17,30.12,32.19,29.26,30.71,6274370.5
2022-06-18,30.72,32.06,27.15,32.02,9330644.34
2022-06-19,32.01,35.4,28.68,34.19,9253122.78
2022-06-20,34.19,36.9,31.73,35.24,8218146.8
2022-06-21,35.25,39.19,34.2,36.42,7429098.76
2022-06-22,36.42,36.87,33.65,34.12,6494707.01
2022-06-23,34.13,38.65,33.91,38.15,7002610.45
2022-06-24,38.15,42.92,37.67,41.91,6583046.23
2022-06-25,41.91,42.64,39.73,42.22,4294211.07
2022-06-26,42.22,42.49,39.14,39.39,4024143.84
2022-06-27,39.39,41.25,37.9,38.52,4172937.4
2022-06-28,38.5,39.9,35.02,35.35,5581335.85
2022-06-29,35.34,36.12,33.1,34.05,5755278.44
2022-06-30,34.06,34.2,30.92,33.76,5337105.46
2022-07-01,33.76,35.4,31.82,32.84,6155756.76
2022-07-02,32.85,34.14,31.87,33.36,2740500.19
2022-07-03,33.36,33.77,32.14,33.39,2394572.39
2022-07-04,33.4,36.94,32.45,36.71,4064615.13
2022-07-05,36.71,36.99,33.03,35.4,6098472.04
2022-07-06,35.41,37.65,34.8,37.04,5298552.9
2022-07-07,37.04,39.29,36.39,38.46,4091777.28
2022-07-08,38.46,39.72,36.46,38.12,5277992.76
2022-07-09,38.12,38.95,37.77,38.06,2088073.86
2022-07-10,38.06,38.14,36.26,36.71,2181587.6
2022-07-11,36.71,36.73,33.24,33.42,2927967.37
2022-07-12,33.42,34.61,32.6,32.68,3202970.4
2022-07-13,32.69,35.08,31.82,34.94,4798032.13
2022-07-14,34.94,37.31,33.58,37.15,5214767.02
2022-07-15,37.14,39.1,36.49,37.36,4440629.04
2022-07-16,37.36,40.41,36.35,39.58,3945225.2
2022-07-17,39.59,41.09,38.29,38.62,3795951.41
2022-07-18,38.61,44.07,38.55,43.52,6300282.95
2022-07-19,43.52,47.36,42.54,44.87,7876651.82
2022-07-20,44.87,46.3,41.24,42.04,6380441.74
2022-07-21,42.03,44.24,39.64,43.11,6134099.29
2022-07-22,43.1,44.33,40.03,40.54,4495729.55
2022-07-23,40.54,41.91,38.6,39.97,3421971.49
2022-07-24,39.97,42.1,39.47,40.93,3327219.47
2022-07-25,40.93,41.09,36.56,36.65,4237919.99
2022-07-26,36.66,36.84,34.67,36.25,4496178.57
2022-07-27,36.26,40.55,35.68,40.23,5860676.17
2022-07-28,40.23,44.15,39.03,42.91,6754342.15
2022-07-29,42.92,44.42,41.13,41.91,4949319.15
2022-07-30,41.92,46.65,41.41,43.84,5388479.3
2022-07-31,43.84,45.21,42.22,42.35,3287571.37
2022-08-01,42.34,43.26,40.57,41.65,3302835.44
