timestamp,open,high,low,close,volume
2024-02-28,10.832,13.0,9.986,10.907,3300.93
2024-02-29,11.042,12.0,10.764,11.061,7015.09
2024-03-01,11.193,12.018,10.829,11.578,7638.55
2024-03-02,11.526,13.42,11.312,12.597,14078.51
2024-03-03,12.568,13.259,11.565,12.692,10022.21
2024-03-04,12.616,13.046,10.438,12.372,10304.15
2024-03-05,12.378,14.089,11.275,13.21,12030.86
2024-03-06,13.135,17.0,12.589,15.386,26132.93
2024-03-07,15.451,15.586,14.665,14.924,18664.07
2024-03-08,14.975,15.44,14.294,14.6,10101.85
2024-03-09,14.59,15.032,13.865,14.222,10664.35
2024-03-10,14.225,14.416,13.424,14.237,5591.71
2024-03-11,14.291,14.683,13.587,14.437,3961.54
2024-03-12,14.354,14.558,13.182,14.081,7375.79
2024-03-13,14.046,14.745,13.861,14.239,3486.58
2024-03-14,14.225,14.477,13.177,14.002,11936.93
2024-03-15,13.921,14.154,12.256,13.062,25822.77
2024-03-16,13.089,13.333,11.773,12.046,4739.42
2024-03-17,12.13,12.646,11.346,12.457,4201.55
2024-03-18,12.294,12.601,11.617,11.853,7546.08
2024-03-19,11.933,12.046,10.452,10.642,14208.22
2024-03-20,10.656,11.944,10.324,11.936,7435.83
2024-03-21,11.877,12.226,11.622,12.226,10935.51
2024-03-22,12.136,12.187,11.325,11.676,9656.8
2024-03-23,11.736,12.013,11.576,11.679,3795.91
2024-03-24,11.754,12.083,11.591,12.031,2233.38
2024-03-25,11.992,12.832,11.929,12.426,5341.14
2024-03-26,12.583,12.9,12.381,12.715,5231.95
2024-03-27,12.691,12.789,12.13,12.221,9943.12
2024-03-28,12.259,12.884,12.123,12.754,13216.01
2024-03-29,12.738,13.139,12.449,12.633,12491.23
2024-03-30,12.624,12.919,12.544,12.603,11263.64
2024-03-31,12.716,13.343,12.716,12.944,9950.75
2024-04-01,12.94,12.94,12.067,12.451,9000.67
2024-04-02,12.393,12.417,11.191,11.326,13070.9
2024-04-03,11.09,11.461,10.665,10.866,10491.43
2024-04-04,10.873,11.258,10.735,10.996,4599.03
2024-04-05,10.977,11.031,10.444,10.951,5589.22
2024-04-06,10.954,11.35,10.939,11.291,1693.77
2024-04-07,11.212,11.479,11.212,11.396,3379.35
2024-04-08,11.355,11.806,11.306,11.625,3419.66
2024-04-09,11.64,11.685,11.037,11.219,3369.4
2024-04-10,11.184,11.297,9.817,10.039,35462.3
2024-04-11,10.021,10.022,8.72,9.141,53642.26
2024-04-12,9.124,9.213,5.279,7.93,59411.09
2024-04-13,7.946,8.764,5.928,6.906,71540.98
2024-04-14,6.897,7.589,6.676,7.533,31323.5
2024-04-15,7.511,7.928,7.036,7.247,13884.99
2024-04-16,7.194,7.317,6.773,7.195,13163.62
2024-04-17,7.151,7.231,6.65,6.866,7817.43
