timestamp,open,high,low,close,volume
2024-09-04,118.78,593.9,118.78,135.1,2092.166
2024-09-05,135.0,137.14,127.81,128.65,1711.953
2024-09-06,128.12,130.99,119.53,127.0,1927.837
2024-09-07,125.71,130.79,124.05,124.92,1005.651
2024-09-08,124.75,130.22,123.79,126.15,861.844
2024-09-09,126.07,142.22,124.67,140.55,1928.004
2024-09-10,140.12,153.18,136.35,150.79,3075.212
2024-09-11,150.41,160.05,145.34,149.56,5343.397
2024-09-12,149.58,155.02,141.78,145.4,3621.779
2024-09-13,145.02,146.36,138.88,144.26,2640.653
2024-09-14,144.4,144.4,136.9,140.27,1663.459
2024-09-15,140.23,149.84,140.19,143.57,2315.308
2024-09-16,143.23,143.66,137.22,141.01,1631.208
2024-09-17,140.25,147.85,136.78,140.57,2098.994
2024-09-18,140.56,141.81,134.21,141.54,2141.897
2024-09-19,141.81,152.77,141.61,150.14,2145.385
2024-09-20,150.2,157.57,147.7,153.14,1416.355
2024-09-21,153.32,154.65,145.0,153.99,974.622
2024-09-22,154.72,162.52,154.42,162.4,1709.008
2024-09-23,161.82,180.13,159.13,172.06,3499.866
2024-09-24,172.82,173.28,163.51,166.85,2332.102
2024-09-25,165.98,173.72,163.9,165.21,2141.828
2024-09-26,165.2,170.9,160.5,165.26,2853.432
2024-09-27,165.23,173.95,163.64,171.35,2440.052
2024-09-28,170.19,171.14,161.56,164.04,1697.093
2024-09-29,163.91,164.98,156.03,160.54,1756.893
2024-09-30,161.42,161.47,154.8,156.61,2161.484
2024-10-01,156.25,164.51,138.0,144.92,3561.863
2024-10-02,144.69,150.0,137.0,139.29,2662.369
2024-10-03,139.31,146.37,134.29,143.74,2931.666
2024-10-04,143.54,153.6,141.67,151.09,2749.316
2024-10-05,151.67,151.77,146.16,148.77,983.046
2024-10-06,148.32,150.55,146.25,149.99,1193.387
2024-10-07,149.99,154.76,145.45,146.69,1373.478
2024-10-08,147.3,147.49,141.57,143.08,1217.949
