timestamp,open,high,low,close,volume
2024-07-24,0.4095,0.4215,0.4039,0.4062,8637755.5
2024-07-25,0.406,0.4084,0.3817,0.3949,14215746.2
2024-07-26,0.3948,0.4198,0.3944,0.4174,8484516.2
2024-07-27,0.4173,0.4292,0.4127,0.4174,13948340.0
2024-07-28,0.4174,0.4204,0.4044,0.4073,6651487.8
2024-07-29,0.4073,0.4271,0.4031,0.4034,11921554.8
2024-07-30,0.4031,0.4076,0.394,0.4017,11945454.9
2024-07-31,0.4011,0.4076,0.3871,0.3881,12237197.4
2024-08-01,0.3881,0.3955,0.3679,0.3926,18131857.1
2024-08-02,0.3925,0.3948,0.3576,0.3633,21962489.4
2024-08-03,0.3629,0.3995,0.3485,0.3644,22445965.9
2024-08-04,0.364,0.3675,0.3329,0.3438,18492547.0
2024-08-05,0.3441,0.397,0.2737,0.3119,65383310.0
2024-08-06,0.312,0.3369,0.3116,0.3313,36874801.6
2024-08-07,0.3312,0.3413,0.3162,0.3233,25702082.0
2024-08-08,0.324,0.3536,0.3188,0.3518,17998305.1
2024-08-09,0.3515,0.3546,0.3366,0.3485,12190062.8
2024-08-10,0.3487,0.3525,0.3444,0.3458,5885541.7
2024-08-11,0.3457,0.3565,0.3271,0.3277,7926981.3
2024-08-12,0.3277,0.3449,0.3265,0.339,20476668.4
2024-08-13,0.339,0.3451,0.3308,0.3401,11171753.3
2024-08-14,0.3401,0.3457,0.3309,0.3355,10464224.8
2024-08-15,0.3354,0.3419,0.3206,0.3248,10903354.7
2024-08-16,0.3244,0.3453,0.3204,0.3302,12911557.8
2024-08-17,0.3302,0.3388,0.3276,0.3373,6258761.2
2024-08-18,0.3374,0.34,0.3329,0.3342,5161029.4
2024-08-19,0.3342,0.3379,0.328,0.3368,8307111.9
2024-08-20,0.3368,0.3484,0.3354,0.3435,9792344.1
2024-08-21,0.3436,0.3776,0.3424,0.3689,25223579.4
2024-08-22,0.369,0.3776,0.3645,0.3763,7433682.2
2024-08-23,0.3764,0.3927,0.3735,0.3918,11479933.1
2024-08-24,0.3913,0.4016,0.388,0.3937,9105415.4
2024-08-25,0.3937,0.3946,0.3777,0.3854,11154548.9
2024-08-26,0.3851,0.3881,0.3661,0.3662,11882354.2
2024-08-27,0.3664,0.3728,0.342,0.3505,12440256.2
2024-08-28,0.3504,0.3606,0.34,0.3502,14018054.8
2024-08-29,0.3501,0.3677,0.3492,0.3579,11513204.5
2024-08-30,0.3578,0.362,0.3372,0.3469,12341468.3
2024-08-31,0.3468,0.3503,0.3445,0.3451,2772202.1
2024-09-01,0.3449,0.3458,0.3273,0.3314,7449550.4
2024-09-02,0.3312,0.3373,0.325,0.336,12744695.3
2024-09-03,0.3362,0.3396,0.3172,0.3185,14506262.3
2024-09-04,0.3185,0.3293,0.305,0.3232,20859539.4
2024-09-05,0.3231,0.34,0.3194,0.325,21250189.3
2024-09-06,0.325,0.3317,0.3033,0.3147,26700490.0
2024-09-07,0.3148,0.3277,0.3145,0.3252,11619519.1
2024-09-08,0.3253,0.3409,0.3238,0.3391,10092467.8
2024-09-09,0.3389,0.3489,0.3376,0.3434,15029768.9
2024-09-10,0.3435,0.3455,0.3376,0.3431,10311115.4
2024-09-11,0.3431,0.3573,0.33,0.353,18193828.9
2024-09-12,0.3532,0.3615,0.3521,0.3563,11346396.1
2024-09-13,0.3563,0.365,0.3503,0.3607,11862563.3
2024-09-14,0.361,0.3619,0.3513,0.3541,6323412.6
2024-09-15,0.3541,0.3564,0.3343,0.3385,8053966.3
2024-09-16,0.3385,0.3385,0.3264,0.3303,12695115.1
2024-09-17,0.3303,0.343,0.3285,0.3339,12866252.4
2024-09-18,0.3337,0.3442,0.3271,0.344,15657954.8
2024-09-19,0.3444,0.3565,0.3444,0.351,15923583.9
2024-09-20,0.3511,0.3612,0.349,0.3523,13875518.9
2024-09-21,0.3521,0.3599,0.3506,0.3585,5653591.8
2024-09-22,0.3586,0.3594,0.3429,0.3517,8576613.2
2024-09-23,0.3518,0.371,0.3453,0.3638,17047750.6
2024-09-24,0.3638,0.3915,0.3558,0.3877,20915555.1
2024-09-25,0.3878,0.3939,0.3787,0.381,12254091.7
2024-09-26,0.3809,0.404,0.378,0.4015,15609171.8
2024-09-27,0.4016,0.4159,0.3977,0.4018,14746577.0
2024-09-28,0.4018,0.4059,0.3924,0.4007,9226206.7
2024-09-29,0.4006,0.4044,0.3927,0.3976,9422356.9
2024-09-30,0.3976,0.3983,0.3707,0.3734,14124698.1
2024-10-01,0.3734,0.3859,0.3423,0.3519,26775736.9
2024-10-02,0.352,0.3625,0.3357,0.3431,25415699.9
2024-10-03,0.343,0.3496,0.3315,0.3454,25682500.0
2024-10-04,0.3459,0.356,0.343,0.3515,15553832.6
2024-10-05,0.3521,0.3557,0.3454,0.351,6158439.6
2024-10-06,0.3508,0.3586,0.3479,0.3573,5858005.1
2024-10-07,0.3578,0.3684,0.3503,0.3512,15888152.5
2024-10-08,0.3515,0.3569,0.3408,0.3447,13266816.4
2024-10-09,0.3445,0.3478,0.3336,0.339,12887647.6
2024-10-10,0.3392,0.3415,0.331,0.3394,10428021.0
2024-10-11,0.3393,0.355,0.338,0.3516,8270723.1
2024-10-12,0.3517,0.3569,0.3509,0.3533,5125158.5
2024-10-13,0.3533,0.3595,0.3444,0.3489,7110935.4
2024-10-14,0.3486,0.3788,0.3421,0.3643,13230493.0
2024-10-15,0.3643,0.3709,0.3477,0.3591,22720467.4
2024-10-16,0.3591,0.361,0.351,0.3521,14299285.5
2024-10-17,0.3521,0.355,0.3393,0.3433,17540092.8
2024-10-18,0.3431,0.353,0.3426,0.3507,10113731.6
2024-10-19,0.3507,0.3571,0.3491,0.3516,5452049.1
2024-10-20,0.3514,0.3657,0.3482,0.3648,8278344.4
2024-10-21,0.3649,0.3727,0.353,0.3607,16778351.8
2024-10-22,0.3607,0.3679,0.3548,0.3643,14922841.9
2024-10-23,0.3643,0.3689,0.3421,0.35,15367330.5
2024-10-24,0.3493,0.3547,0.3394,0.3461,15338050.8
2024-10-25,0.3463,0.347,0.3134,0.3255,22498644.9
2024-10-26,0.3254,0.3345,0.3201,0.3334,13049669.7
2024-10-27,0.3333,0.3419,0.3306,0.3395,6901492.1
2024-10-28,0.3397,0.3478,0.33,0.3435,16365729.6
2024-10-29,0.3437,0.3569,0.3427,0.356,15679953.1
2024-10-30,0.3563,0.3639,0.3506,0.355,14557973.5
2024-10-31,0.355,0.3613,0.34,0.3413,17865704.2
2024-11-01,0.3412,0.3617,0.3339,0.3572,23132351.2
2024-11-02,0.3572,0.3637,0.3453,0.3482,11614902.2
2024-11-03,0.3481,0.3481,0.3274,0.3337,14833352.7
2024-11-04,0.3338,0.3365,0.3201,0.3261,18012374.3
2024-11-05,0.3261,0.3382,0.3259,0.3336,15165820.2
2024-11-06,0.3336,0.3659,0.3335,0.3634,39146543.4
2024-11-07,0.3634,0.4071,0.3617,0.4069,33866152.1
2024-11-08,0.4069,0.4591,0.4042,0.445,69905049.5
2024-11-09,0.4447,0.4987,0.4276,0.4969,31154060.0
2024-11-10,0.4971,0.6597,0.4882,0.5905,106615116.0
2024-11-11,0.5908,0.6253,0.5651,0.6135,66973210.0
2024-11-12,0.614,0.6547,0.5524,0.5714,57760602.4
2024-11-13,0.5715,0.6109,0.5202,0.5791,70756489.0
2024-11-14,0.5789,0.6002,0.5421,0.5793,51283696.3
2024-11-15,0.5789,0.7077,0.5749,0.7072,89191524.9
2024-11-16,0.7075,0.8224,0.703,0.742,103903390.9
2024-11-17,0.742,0.7767,0.69,0.7025,54155363.0
2024-11-18,0.7027,0.7839,0.7005,0.7329,57874684.4
2024-11-19,0.733,0.7652,0.7213,0.7397,39337383.2
2024-11-20,0.7396,0.8491,0.7394,0.8006,63718817.5
2024-11-21,0.8005,0.8247,0.767,0.8223,49454384.1
2024-11-22,0.8228,1.0446,0.8135,1.0182,86756384.6
2024-11-23,1.0185,1.1553,1.0168,1.0668,78956114.0
2024-11-24,1.067,1.099,0.941,1.0232,54901188.0
2024-11-25,1.0241,1.0789,0.8002,0.9432,51167500.1
2024-11-26,0.9432,0.9901,0.8731,0.96,44558687.2
2024-11-27,0.9597,1.0422,0.931,1.0125,40740585.1
2024-11-28,1.0124,1.0488,0.9676,1.0323,28956877.7
2024-11-29,1.032,1.1005,1.0277,1.0757,39689557.2
2024-11-30,1.0757,1.1501,1.0505,1.0792,37795275.6
2024-12-01,1.0797,1.1638,1.0381,1.1506,33875078.3
2024-12-02,1.1503,1.2431,1.0559,1.2021,82663816.4
2024-12-03,1.2026,1.3266,1.14,1.1922,67846160.1
2024-12-04,1.1926,1.2425,1.1415,1.1889,45218539.2
2024-12-05,1.1889,1.2472,1.108,1.1608,47850694.0
2024-12-06,1.1612,1.2389,1.1353,1.2299,39201558.8
2024-12-07,1.2299,1.2384,1.1887,1.2114,26558769.1
2024-12-08,1.2112,1.225,1.1733,1.1944,27687011.8
2024-12-09,1.1945,1.1945,0.9,1.0042,51769802.7
2024-12-10,1.0043,1.0396,0.91,1.0221,50396591.6
2024-12-11,1.0222,1.1154,0.9725,1.0871,32781793.8
2024-12-12,1.0869,1.1827,1.0739,1.1232,31802324.0
2024-12-13,1.1233,1.1309,1.0776,1.1215,21453876.8
2024-12-14,1.1214,1.1329,1.0431,1.0608,18422172.2
2024-12-15,1.0606,1.112,1.0382,1.0991,17060306.0
2024-12-16,1.0994,1.1212,1.0472,1.0778,27901565.4
2024-12-17,1.0778,1.1116,1.0422,1.052,25846893.5
2024-12-18,1.0525,1.0602,0.95,0.9681,34936507.3
2024-12-19,0.9677,0.9885,0.8457,0.88,41929409.0
2024-12-20,0.88,0.958,0.7606,0.949,56214408.6
2024-12-21,0.9496,0.9973,0.8862,0.9038,32559338.2
2024-12-22,0.9049,0.9241,0.8578,0.8823,33474088.2
2024-12-23,0.8822,0.9413,0.8615,0.9255,33518605.0
2024-12-24,0.9251,0.9496,0.8907,0.9353,21271264.6
2024-12-25,0.9351,0.9396,0.8991,0.9169,15127313.2
2024-12-26,0.917,0.9271,0.85,0.8601,19245883.5
2024-12-27,0.8601,0.9135,0.8541,0.8756,23564943.4
2024-12-28,0.8758,0.8985,0.8652,0.8881,12736582.7
2024-12-29,0.8882,0.9107,0.8495,0.8575,17611010.2
2024-12-30,0.8574,0.9031,0.8281,0.8599,25676099.9
2024-12-31,0.8599,0.8774,0.8385,0.8439,17595978.3
2025-01-01,0.8425,0.9332,0.8366,0.9203,25744836.2
2025-01-02,0.9205,0.9812,0.9204,0.9604,25323525.5
2025-01-03,0.9604,1.119,0.9561,1.0882,43042768.7
2025-01-04,1.0888,1.1136,1.0557,1.0703,20832052.9
2025-01-05,1.0706,1.1124,1.0523,1.0909,26442991.2
2025-01-06,1.0909,1.1164,1.0612,1.094,26260954.2
2025-01-07,1.094,1.1517,0.9574,0.9893,41984931.9
2025-01-08,0.989,1.0241,0.9085,0.9469,48394461.9
2025-01-09,0.9466,0.9601,0.8795,0.9044,40013602.8
2025-01-10,0.9043,0.9739,0.9029,0.9303,36342685.2
2025-01-11,0.93,1.017,0.9135,0.9949,23754772.5
2025-01-12,0.995,1.0375,0.9612,0.9671,24778989.3
2025-01-13,0.9671,0.9937,0.8751,0.944,40888954.2
2025-01-14,0.9441,1.0101,0.9378,0.9967,27917966.1
2025-01-15,0.9967,1.0899,0.9875,1.0757,43636227.9
2025-01-16,1.0757,1.1454,1.0264,1.0892,48653943.6
2025-01-17,1.0895,1.1668,1.0854,1.1333,38833336.7
2025-01-18,1.1337,1.1468,1.0384,1.1032,39830989.4
2025-01-19,1.1032,1.1512,0.9621,0.9914,68332235.4
2025-01-20,0.9914,1.0998,0.9594,1.0084,71137527.7
2025-01-21,1.0083,1.0286,0.9502,1.0059,37664024.7
2025-01-22,1.0059,1.0197,0.9758,0.9822,22519070.2
2025-01-23,0.9822,1.0116,0.9509,0.9867,28497160.6
2025-01-24,0.9869,1.0096,0.9635,0.9713,19935102.3
